Evaluation of a Population with size 50, on Track "Track1", using the following GA operators: 
Selection: DefaultSelectionOperator
Recombination: RandomRecombination
Mutation: MutateAllButBestTwo
FitnessCalculation: DefaultFitnessCalculation

1	0.3120048
2	0.3204121
3	0.4259298
4	0.6639341
5	0.6657817
6	0.6978292
7	0.7429963
8	0.782757
9	0.7523603
10	0.782757
11	0.782757
12	0.5996113
13	0.03368218
14	0.08542486
15	0.08542486
16	0.04661922
17	0.08542486
18	0.07334367
19	0.05737305
20	0.1297089
21	0.4909112
22	0.4954485
23	0.7429963
24	0.7450275
25	0.7499983
26	0.7497701
27	0.782757
28	0.7703801
29	0.7723295
30	0.7734902
31	0.782757
32	0.782757
33	0.782757
34	0.782757
35	0.782757
36	0.782757
37	0.782757
38	0.782757
39	0.782757
40	0.782757
41	0.782757
42	0.7829663
43	0.782757
44	0.782757
45	0.782757
46	0.782757
47	0.782757
48	0.782757
49	0.782757
50	0.782757
51	0.754619
52	0.782757
53	0.782757
54	0.782757
55	0.782757
56	0.782757
57	0.78352
58	0.7837841
59	0.782757
60	0.7830353
61	0.782757
62	0.7833183
63	0.7849914
64	0.782757
65	0.782757
66	0.7844983
67	0.7831924
68	0.7827861
69	0.7831512
70	0.7526913
71	0.784902
72	0.782757
73	0.7845569
74	0.7852953
75	0.7849365
76	0.7828566
77	0.7834766
78	0.7829005
79	0.782757
80	0.7827685
81	0.782841
82	0.782757
83	0.7832409
84	0.782757
85	0.782757
86	0.782757
87	0.4892201
88	0.7446146
89	0.782757
90	0.7429963
91	0.7429963
92	0.7734117
93	0.782757
94	0.782757
95	0.782757
96	0.782757
97	0.7740149
98	0.782757
99	0.782757
100	0.7836097
